id,semantic_groups,uri,preflabel,name,synonyms,description
HGNC:16255,gene,https://identifiers.org/HGNC:16255,TGM6,transglutaminase 5,PSS2|TG(X)|TGASE5|TGASEX|TGM6|TGMX|TGX,"This gene encodes a member of the transglutaminase family. The encoded protein catalyzes formation of protein cross-links between glutamine and lysine residues, often resulting in stabilization of protein assemblies. This reaction is calcium dependent. Mutations in this gene have been associated with acral peeling skin syndrome. [provided by RefSeq, Oct 2009]."
MONDO:0012789,disease,http://purl.obolibrary.org/obo/MONDO_0012789,dystonia 16,dystonia 16,NA,NA
MONDO:0010031,disease,http://purl.obolibrary.org/obo/MONDO_0010031,Sjogren-Larsson syndrome,Sjogren-Larsson syndrome,NA,NA
MONDO:0957875,disease,http://purl.obolibrary.org/obo/MONDO_0957875,"neuronopathy, distal hereditary motor, autosomal dominant 11","neuronopathy, distal hereditary motor, autosomal dominant 11",NA,NA
MONDO:0011299,disease,http://purl.obolibrary.org/obo/MONDO_0011299,Huntington disease-like 1,Huntington disease-like 1,NA,NA
MONDO:0007334,disease,http://purl.obolibrary.org/obo/MONDO_0007334,autosomal dominant popliteal pterygium syndrome,autosomal dominant popliteal pterygium syndrome,NA,NA
MONDO:0019037,disease,http://purl.obolibrary.org/obo/MONDO_0019037,progressive supranuclear palsy,progressive supranuclear palsy,NA,NA
MONDO:0008437,disease,http://purl.obolibrary.org/obo/MONDO_0008437,hereditary spastic paraplegia 3A,hereditary spastic paraplegia 3A,NA,NA
HGNC:23141,gene,https://identifiers.org/HGNC:23141,TRMT5,tRNA methyltransferase 5,COXPD26|KIAA1393|PNSED|TRM5,"tRNAs contain as many as 13 or 14 nucleotides that are modified posttranscriptionally by enzymes that are highly specific for particular nucleotides in the tRNA structure. TRMT5 methylates the N1 position of guanosine-37 (G37) in selected tRNAs using S-adenosyl methionine (Brule et al., 2004 [PubMed 15248782]).[supplied by OMIM, Mar 2008]."
HGNC:11584,gene,https://identifiers.org/HGNC:11584,TBK1,TANK binding kinase 1,AIARV|FTDALS4|IIAE8|NAK|T2K,"The NF-kappa-B (NFKB) complex of proteins is inhibited by I-kappa-B (IKB) proteins, which inactivate NFKB by trapping it in the cytoplasm. Phosphorylation of serine residues on the IKB proteins by IKB kinases marks them for destruction via the ubiquitination pathway, thereby allowing activation and nuclear translocation of the NFKB complex. The protein encoded by this gene is similar to IKB kinases and can mediate NFKB activation in response to certain growth factors. The protein is also an important kinase for antiviral innate immunity response. [provided by RefSeq, Sep 2021]."
MONDO:0012784,disease,http://purl.obolibrary.org/obo/MONDO_0012784,autosomal recessive ataxia due to ubiquinone deficiency,autosomal recessive ataxia due to ubiquinone deficiency,NA,NA
MONDO:0009698,disease,http://purl.obolibrary.org/obo/MONDO_0009698,Unverricht-Lundborg syndrome,Unverricht-Lundborg syndrome,NA,NA
MONDO:0016543,disease,http://purl.obolibrary.org/obo/MONDO_0016543,hyperphenylalaninemia due to tetrahydrobiopterin deficiency,hyperphenylalaninemia due to tetrahydrobiopterin deficiency,NA,NA
HGNC:11179,gene,https://identifiers.org/HGNC:11179,SOD1,superoxide dismutase 1,ALS|ALS1|HEL-S-44|IPOA|SOD|STAHP|hSod1|homodimer,"The protein encoded by this gene binds copper and zinc ions and is one of two isozymes responsible for destroying free superoxide radicals in the body. The encoded isozyme is a soluble cytoplasmic protein, acting as a homodimer to convert naturally-occuring but harmful superoxide radicals to molecular oxygen and hydrogen peroxide. The other isozyme is a mitochondrial protein. In addition, this protein contains an antimicrobial peptide that displays antibacterial, antifungal, and anti-MRSA activity against E. coli, E. faecalis, S. aureus, S. aureus MRSA LPV+, S. agalactiae, and yeast C. krusei. Mutations in this gene have been implicated as causes of familial amyotrophic lateral sclerosis. Rare transcript variants have been reported for this gene. [provided by RefSeq, Jul 2020]."
HGNC:20,gene,https://identifiers.org/HGNC:20,AARS1,alanyl-tRNA synthetase 1,AARS|CMT2N|DEE29|EIEE29|HDLS2|TTD8,"The human alanyl-tRNA synthetase (AARS) belongs to a family of tRNA synthases, of the class II enzymes.  Class II tRNA synthases evolved early in evolution and are highly conserved. This is reflected by the fact that 498 of the 968-residue polypeptide human AARS shares 41% identity witht the E.coli protein.  tRNA synthases are the enzymes that interpret the RNA code and attach specific aminoacids to the tRNAs that contain the cognate trinucleotide anticodons.  They consist of a catalytic domain which interacts with the amino acid acceptor-T psi C helix of the tRNA, and a second domain which interacts with the rest of the tRNA structure. [provided by RefSeq, Jul 2008]."
MONDO:0020749,disease,http://purl.obolibrary.org/obo/MONDO_0020749,polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1,polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1,NA,NA
MONDO:0020352,disease,http://purl.obolibrary.org/obo/MONDO_0020352,"multiple system atrophy, parkinsonian type","multiple system atrophy, parkinsonian type",NA,NA
HGNC:12449,gene,https://identifiers.org/HGNC:12449,TYROBP,transmembrane immune signaling adaptor TYROBP,DAP12|KARAP|PLOSL|PLOSL1,"This gene encodes a transmembrane signaling polypeptide which contains an immunoreceptor tyrosine-based activation motif (ITAM) in its cytoplasmic domain. The encoded protein may associate with the killer-cell inhibitory receptor (KIR) family of membrane glycoproteins and may act as an activating signal transduction element. This protein may bind zeta-chain (TCR) associated protein kinase 70kDa (ZAP-70) and spleen tyrosine kinase (SYK) and play a role in signal transduction, bone modeling, brain myelination, and inflammation. Mutations within this gene have been associated with polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy (PLOSL), also known as Nasu-Hakola disease. Its putative receptor, triggering receptor expressed on myeloid cells 2 (TREM2), also causes PLOSL. Multiple alternative transcript variants encoding distinct isoforms have been identified for this gene. [provided by RefSeq, Mar 2010]."
MONDO:0011522,disease,http://purl.obolibrary.org/obo/MONDO_0011522,hereditary spastic paraplegia 14,hereditary spastic paraplegia 14,NA,NA
MONDO:0012241,disease,http://purl.obolibrary.org/obo/MONDO_0012241,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3","progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3",NA,NA
HGNC:2976,gene,https://identifiers.org/HGNC:2976,DNMT1,DNA methyltransferase 1,ADCADN|AIM|CXXC9|DNMT|HSN1E|MCMT|m.HsaI,"This gene encodes an enzyme that transfers methyl groups to cytosine nucleotides of genomic DNA. This protein is the major enzyme responsible for maintaining methylation patterns following DNA replication and shows a preference for hemi-methylated DNA. Methylation of DNA is an important component of mammalian epigenetic gene regulation. Aberrant methylation patterns are found in human tumors and associated with developmental abnormalities. Variation in this gene has been associated with cerebellar ataxia, deafness, and narcolepsy, and neuropathy, hereditary sensory, type IE. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2016]."
MONDO:0859241,disease,http://purl.obolibrary.org/obo/MONDO_0859241,"neurodegeneration, childhood-onset, with progressive microcephaly","neurodegeneration, childhood-onset, with progressive microcephaly",NA,NA
HGNC:9437,gene,https://identifiers.org/HGNC:9437,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2,DYT33|EIF2AK1|LEUDEN|PKR|PPP1R83|PRKR,"The protein encoded by this gene is a serine/threonine protein kinase that is activated by autophosphorylation after binding to dsRNA. The activated form of the encoded protein can phosphorylate translation initiation factor EIF2S1, which in turn inhibits protein synthesis. This protein is also activated by manganese ions and heparin. The encoded protein plays an important role in the innate immune response against multiple DNA and RNA viruses. [provided by RefSeq, Jul 2021]."
MONDO:0013142,disease,http://purl.obolibrary.org/obo/MONDO_0013142,"neuropathy, hereditary sensory and autonomic, type 2B","neuropathy, hereditary sensory and autonomic, type 2B",NA,NA
MONDO:0015033,disease,http://purl.obolibrary.org/obo/MONDO_0015033,"ABeta amyloidosis, dutch type","ABeta amyloidosis, dutch type",NA,NA
MONDO:0014020,disease,http://purl.obolibrary.org/obo/MONDO_0014020,hereditary spastic paraplegia 55,hereditary spastic paraplegia 55,NA,NA
MONDO:0009279,disease,http://purl.obolibrary.org/obo/MONDO_0009279,triple-A syndrome,triple-A syndrome,NA,NA
MONDO:0014864,disease,http://purl.obolibrary.org/obo/MONDO_0014864,hypermanganesemia with dystonia 2,hypermanganesemia with dystonia 2,NA,NA
MONDO:0011426,disease,http://purl.obolibrary.org/obo/MONDO_0011426,aceruloplasminemia,aceruloplasminemia,NA,NA
HP:0007123,phenotype,http://purl.obolibrary.org/obo/HP_0007123,Subcortical dementia,Subcortical dementia,NA,NA
HGNC:11139,gene,https://identifiers.org/HGNC:11139,SNCAIP,synuclein alpha interacting protein,SYPH1|Sph1,"This gene encodes a protein containing several protein-protein interaction domains, including ankyrin-like repeats, a coiled-coil domain, and an ATP/GTP-binding motif. The encoded protein interacts with alpha-synuclein in neuronal tissue and may play a role in the formation of cytoplasmic inclusions and neurodegeneration. A mutation in this gene has been associated with Parkinson's disease. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2015]."
MONDO:0009783,disease,http://purl.obolibrary.org/obo/MONDO_0009783,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1","progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1",NA,NA
HGNC:535,gene,https://identifiers.org/HGNC:535,ANXA11,annexin A11,ALS23|ANX11|CAP-50|CAP50|IBMWMA,"This gene encodes a member of the annexin family, a group of calcium-dependent phospholipid-binding proteins. Annexins have unique N-terminal domains and conserved C-terminal domains, which contain calcium-dependent phospholipid-binding sites. The encoded protein is a 56-kD antigen recognized by sera from patients with various autoimmune diseases. Several transcript variants encoding two different isoforms have been identified. [provided by RefSeq, Dec 2015]."
MONDO:0014717,disease,http://purl.obolibrary.org/obo/MONDO_0014717,early-onset Lafora body disease,early-onset Lafora body disease,NA,NA
HGNC:15894,gene,https://identifiers.org/HGNC:15894,PANK2,pantothenate kinase 2,C20orf48|HARP|HSS|NBIA1|PKAN,"This gene encodes a protein belonging to the pantothenate kinase family and is the only member of that family to be expressed in mitochondria. Pantothenate kinase is a key regulatory enzyme in the biosynthesis of coenzyme A (CoA) in bacteria and mammalian cells. It catalyzes the first committed step in the universal biosynthetic pathway leading to CoA and is itself subject to regulation through feedback inhibition by acyl CoA species. Mutations in this gene are associated with HARP syndrome and pantothenate kinase-associated neurodegeneration (PKAN), formerly Hallervorden-Spatz syndrome. Alternative splicing, involving the use of alternate first exons, results in multiple transcripts encoding different isoforms. [provided by RefSeq, Jul 2008]."
HGNC:9508,gene,https://identifiers.org/HGNC:9508,PSEN1,presenilin 1,ACNINV3|AD3|CMD1U|FAD|PS-1|PS1|PSNL1|S182,"Alzheimer's disease (AD) patients with an inherited form of the disease carry mutations in the presenilin proteins (PSEN1; PSEN2) or in the amyloid precursor protein (APP). These disease-linked mutations result in increased production of the longer form of amyloid-beta (main component of amyloid deposits found in AD brains). Presenilins are postulated to regulate APP processing through their effects on gamma-secretase, an enzyme that cleaves APP. Also, it is thought that the presenilins are involved in the cleavage of the Notch receptor, such that they either directly regulate gamma-secretase activity or themselves are protease enzymes. Several alternatively spliced transcript variants encoding different isoforms have been identified for this gene, the full-length nature of only some have been determined. [provided by RefSeq, Aug 2008]."
MONDO:0018644,disease,http://purl.obolibrary.org/obo/MONDO_0018644,autosomal dominant complex spastic paraplegia type 9B,autosomal dominant complex spastic paraplegia type 9B,NA,NA
UPHENO:7000337,phenotype,https://identifiers.org/UPHENO:7000337,neurofibrillary tangles,neurofibrillary tangles,NA,NA
HGNC:6121,gene,https://identifiers.org/HGNC:6121,IRF6,interferon regulatory factor 6,LPS|OFC6|PIT|PPS|PPS1|VWS|VWS1,"This gene encodes a member of the interferon regulatory transcription factor (IRF) family. Family members share a highly-conserved N-terminal helix-turn-helix DNA-binding domain and a less conserved C-terminal protein-binding domain. The encoded protein may be a transcriptional activator. Mutations in this gene can cause van der Woude syndrome and popliteal pterygium syndrome. Mutations in this gene are also associated with non-syndromic orofacial cleft type 6. Alternate splicing results in multiple transcript variants.[provided by RefSeq, May 2011]."
MONDO:0100156,disease,http://purl.obolibrary.org/obo/MONDO_0100156,Imerslund-Grasbeck syndrome type 1,Imerslund-Grasbeck syndrome type 1,NA,NA
MONDO:0011229,disease,http://purl.obolibrary.org/obo/MONDO_0011229,ethylmalonic encephalopathy,ethylmalonic encephalopathy,NA,NA
HGNC:11782,gene,https://identifiers.org/HGNC:11782,TH,tyrosine hydroxylase,DYT14|DYT5b|TYH,"The protein encoded by this gene is involved in the conversion of tyrosine to dopamine. It is the rate-limiting enzyme in the synthesis of catecholamines, hence plays a key role in the physiology of adrenergic neurons. Mutations in this gene have been associated with autosomal recessive Segawa syndrome. Alternatively spliced transcript variants encoding different isoforms have been noted for this gene. [provided by RefSeq, Jul 2008]."
MONDO:0009281,disease,http://purl.obolibrary.org/obo/MONDO_0009281,glutaryl-CoA dehydrogenase deficiency,glutaryl-CoA dehydrogenase deficiency,NA,NA
MONDO:0019977,disease,http://purl.obolibrary.org/obo/MONDO_0019977,parkinsonism with dementia of Guadeloupe,parkinsonism with dementia of Guadeloupe,NA,NA
MONDO:0009949,disease,http://purl.obolibrary.org/obo/MONDO_0009949,pyruvate carboxylase deficiency disease,pyruvate carboxylase deficiency disease,NA,NA
MONDO:0009561,disease,http://purl.obolibrary.org/obo/MONDO_0009561,alpha-mannosidosis,alpha-mannosidosis,NA,NA
MONDO:0020527,disease,http://purl.obolibrary.org/obo/MONDO_0020527,ectopic Cushing syndrome,ectopic Cushing syndrome,NA,NA
MONDO:0014233,disease,http://purl.obolibrary.org/obo/MONDO_0014233,early-onset Parkinson disease 20,early-onset Parkinson disease 20,NA,NA
HGNC:18798,gene,https://identifiers.org/HGNC:18798,SLC44A1,solute carrier family 44 member 1,CD92|CDW92|CHTL1|CONATOC|CTL1,"Enables choline transmembrane transporter activity. Involved in choline transport and transmembrane transport. Located in several cellular components, including cytosol; mitochondrion; and nucleoplasm. Implicated in high grade glioma. [provided by Alliance of Genome Resources, Apr 2022]"
HGNC:3436,gene,https://identifiers.org/HGNC:3436,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit",ERCC11|FANCQ|RAD1|XFEPS|XPF,"The protein encoded by this gene forms a complex with ERCC1 and is involved in the 5' incision made during nucleotide excision repair. This complex is a structure specific DNA repair endonuclease that interacts with EME1. Defects in this gene are a cause of xeroderma pigmentosum complementation group F (XP-F), or xeroderma pigmentosum VI (XP6).[provided by RefSeq, Mar 2009]."
MONDO:0017837,disease,http://purl.obolibrary.org/obo/MONDO_0017837,multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,NA,NA
UPHENO:0066952,phenotype,https://identifiers.org/UPHENO:0066952,decreased functionality of the corticospinal tract,decreased functionality of the corticospinal tract,NA,NA
MONDO:0014545,disease,http://purl.obolibrary.org/obo/MONDO_0014545,progressive myoclonic epilepsy type 8,progressive myoclonic epilepsy type 8,NA,NA
MONDO:0018222,disease,http://purl.obolibrary.org/obo/MONDO_0018222,obsolete X-linked intellectual disability due to GRIA3 anomalies,obsolete X-linked intellectual disability due to GRIA3 anomalies,NA,NA
MONDO:0054573,disease,http://purl.obolibrary.org/obo/MONDO_0054573,Lopes-Maciel-Rodan syndrome,Lopes-Maciel-Rodan syndrome,NA,NA
MONDO:0007739,disease,http://purl.obolibrary.org/obo/MONDO_0007739,Huntington disease,Huntington disease,NA,NA
MONDO:0010044,disease,http://purl.obolibrary.org/obo/MONDO_0010044,hereditary spastic paraplegia 15,hereditary spastic paraplegia 15,NA,NA
HGNC:14537,gene,https://identifiers.org/HGNC:14537,NPC2,NPC intracellular cholesterol transporter 2,EDDM1|HE1,"This gene encodes a protein containing a lipid recognition domain. The encoded protein may function in regulating the transport of cholesterol through the late endosomal/lysosomal system. Mutations in this gene have been associated with Niemann-Pick disease, type C2 and frontal lobe atrophy. [provided by RefSeq, Jul 2008]."
MONDO:0014796,disease,http://purl.obolibrary.org/obo/MONDO_0014796,autosomal recessive early-onset Parkinson disease 23,autosomal recessive early-onset Parkinson disease 23,NA,NA
HGNC:2202,gene,https://identifiers.org/HGNC:2202,COL4A1,collagen type IV alpha 1 chain,BSVD|BSVD1|COL4A1s|PADMAL|RATOR,"This gene encodes a type IV collagen alpha protein. Type IV collagen proteins are integral components of basement membranes. This gene shares a bidirectional promoter with a paralogous gene on the opposite strand. The protein consists of an amino-terminal 7S domain, a triple-helix forming collagenous domain, and a carboxy-terminal non-collagenous domain. It functions as part of a heterotrimer and interacts with other extracellular matrix components such as perlecans, proteoglycans, and laminins. In addition, proteolytic cleavage of the non-collagenous carboxy-terminal domain results in a biologically active fragment known as arresten, which has anti-angiogenic and tumor suppressor properties. Mutations in this gene cause porencephaly, cerebrovascular disease, and renal and muscular defects. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2014]."
MONDO:0014742,disease,http://purl.obolibrary.org/obo/MONDO_0014742,"Parkinson disease 22, autosomal dominant","Parkinson disease 22, autosomal dominant",NA,NA
MONDO:0013726,disease,http://purl.obolibrary.org/obo/MONDO_0013726,"encephalopathy, lethal, due to defective mitochondrial peroxisomal fission 1","encephalopathy, lethal, due to defective mitochondrial peroxisomal fission 1",NA,NA
CHEBI:16865,chemicalentity,https://identifiers.org/CHEBI:16865,gamma-aminobutyric acid,gamma-aminobutyric acid,NA,NA
MONDO:0030028,disease,http://purl.obolibrary.org/obo/MONDO_0030028,"neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline","neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline",NA,NA
HGNC:16287,gene,https://identifiers.org/HGNC:16287,NFU1,NFU1 iron-sulfur cluster scaffold,CGI-33|HIRIP|HIRIP5|MMDFS|MMDS1|NIFUC|Nfu|NifU|SPG93,"This gene encodes a protein that is localized to mitochondria and plays a critical role in iron-sulfur cluster biogenesis. The encoded protein assembles and transfers 4Fe-4S clusters to target apoproteins including succinate dehydrogenase and lipoic acid synthase. Mutations in this gene are a cause of multiple mitochondrial dysfunctions syndrome-1, and pseudogenes of this gene are located on the short arms of chromosomes 1 and 3. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Dec 2011]."
HP:0030180,phenotype,http://purl.obolibrary.org/obo/HP_0030180,Oppenheim reflex,Oppenheim reflex,NA,NA
MONDO:0008134,disease,http://purl.obolibrary.org/obo/MONDO_0008134,"autosomal dominant optic atrophy, classic form","autosomal dominant optic atrophy, classic form",NA,NA
MONDO:0032608,disease,http://purl.obolibrary.org/obo/MONDO_0032608,"mitochondrial complex I deficiency, nuclear type 3","mitochondrial complex I deficiency, nuclear type 3",NA,NA
HGNC:6826,gene,https://identifiers.org/HGNC:6826,MAN2B1,mannosidase alpha class 2B member 1,LAMAN|MANB,"This gene encodes an enzyme that hydrolyzes terminal, non-reducing alpha-D-mannose residues in alpha-D-mannosides. Its activity is necessary for the catabolism of N-linked carbohydrates released during glycoprotein turnover and it is member of family 38 of glycosyl hydrolases. The full length protein is processed in two steps. First, a 49 aa leader sequence is cleaved off and the remainder of the protein is processed into 3 peptides of 70 kDa, 42 kDa (D) and 13/15 kDa (E). Next, the 70 kDa peptide is further processed into three peptides (A, B and C). The A, B and C peptides are disulfide-linked. Defects in this gene have been associated with lysosomal alpha-mannosidosis. Alternatively spliced transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Mar 2010]."
HP:0010875,phenotype,http://purl.obolibrary.org/obo/HP_0010875,Chaddock reflex,Chaddock reflex,NA,NA
MONDO:0010080,disease,http://purl.obolibrary.org/obo/MONDO_0010080,familial infantile bilateral striatal necrosis,familial infantile bilateral striatal necrosis,NA,NA
HGNC:28242,gene,https://identifiers.org/HGNC:28242,HPDL,4-hydroxyphenylpyruvate dioxygenase like,4-HPPD-L|GLOXD1|NEDSWMA|SPG83,"The protein encoded by this intronless gene localizes to mitochondria, where it may function as 4-hydroxyphenylpyruvate dioxygenase. Clinical studies have identified several bi-allelic variants in this gene that lower the level of the encoded protein and lead to a clinically variable form of pediatric-onset spastic movement disorder. [provided by RefSeq, Aug 2020]."
MONDO:0011896,disease,http://purl.obolibrary.org/obo/MONDO_0011896,"Parkinson disease 11, autosomal dominant, susceptibility to","Parkinson disease 11, autosomal dominant, susceptibility to",NA,NA
MONDO:0011759,disease,http://purl.obolibrary.org/obo/MONDO_0011759,Hurler-Scheie syndrome,Hurler-Scheie syndrome,NA,NA
MONDO:0008215,disease,http://purl.obolibrary.org/obo/MONDO_0008215,adult-onset autosomal dominant demyelinating leukodystrophy,adult-onset autosomal dominant demyelinating leukodystrophy,NA,NA
MONDO:0009863,disease,http://purl.obolibrary.org/obo/MONDO_0009863,BH4-deficient hyperphenylalaninemia A,BH4-deficient hyperphenylalaninemia A,NA,NA
HGNC:5033,gene,https://identifiers.org/HGNC:5033,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|OPMD2|RNPA2|SNRPB1,"This gene belongs to the A/B subfamily of ubiquitously expressed heterogeneous nuclear ribonucleoproteins (hnRNPs). The hnRNPs are RNA binding proteins and they complex with heterogeneous nuclear RNA (hnRNA). These proteins are associated with pre-mRNAs in the nucleus and appear to influence pre-mRNA processing and other aspects of mRNA metabolism and transport. While all of the hnRNPs are present in the nucleus, some seem to shuttle between the nucleus and the cytoplasm. The hnRNP proteins have distinct nucleic acid binding properties. The protein encoded by this gene has two repeats of quasi-RRM domains that bind to RNAs. This gene has been described to generate two alternatively spliced transcript variants which encode different isoforms. [provided by RefSeq, Jul 2008]."
MONDO:0030482,disease,http://purl.obolibrary.org/obo/MONDO_0030482,"spastic paraplegia 84, autosomal recessive","spastic paraplegia 84, autosomal recessive",NA,NA
MONDO:0009445,disease,http://purl.obolibrary.org/obo/MONDO_0009445,ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome,ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome,NA,NA
HGNC:11140,gene,https://identifiers.org/HGNC:11140,SNCB,synuclein beta,NA,"This gene encodes a member of a small family of proteins that inhibit phospholipase D2 and may function in neuronal plasticity. The encoded protein is abundant in lesions of patients with Alzheimer disease. A mutation in this gene was found in individuals with dementia with Lewy bodies. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2015]."
HGNC:15832,gene,https://identifiers.org/HGNC:15832,BSCL2,"BSCL2 lipid droplet biogenesis associated, seipin",GNG3LG|HMN5|HMN5C|HMND13|PELD|SPG17,"This gene encodes the multi-pass transmembrane protein seipin. This protein localizes to the endoplasmic reticulum and may be important for lipid droplet morphology. Mutations in this gene have been associated with congenital generalized lipodystrophy type 2 or Berardinelli-Seip syndrome, a rare autosomal recessive disease characterized by a near absence of adipose tissue and severe insulin resistance. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. Naturally occurring read-through transcription occurs between this locus and the neighboring locus HNRNPUL2 (heterogeneous nuclear ribonucleoprotein U-like 2).[provided by RefSeq, Jul 2024]."
MONDO:0016759,disease,http://purl.obolibrary.org/obo/MONDO_0016759,pontocerebellar hypoplasia type 2,pontocerebellar hypoplasia type 2,NA,NA
MONDO:0011562,disease,http://purl.obolibrary.org/obo/MONDO_0011562,autosomal dominant Parkinson disease 4,autosomal dominant Parkinson disease 4,NA,NA
MONDO:0012721,disease,http://purl.obolibrary.org/obo/MONDO_0012721,progressive myoclonic epilepsy type 3,progressive myoclonic epilepsy type 3,NA,NA
MONDO:0010820,disease,http://purl.obolibrary.org/obo/MONDO_0010820,autosomal recessive juvenile Parkinson disease 2,autosomal recessive juvenile Parkinson disease 2,NA,NA
MONDO:0007488,disease,http://purl.obolibrary.org/obo/MONDO_0007488,Lewy body dementia,Lewy body dementia,NA,NA
MONDO:0054791,disease,http://purl.obolibrary.org/obo/MONDO_0054791,"leukodystrophy, hypomyelinating, 16","leukodystrophy, hypomyelinating, 16",NA,NA
MONDO:0017161,disease,http://purl.obolibrary.org/obo/MONDO_0017161,frontotemporal dementia with motor neuron disease,frontotemporal dementia with motor neuron disease,NA,NA
MONDO:0030967,disease,http://purl.obolibrary.org/obo/MONDO_0030967,"deafness, congenital, and adult-onset progressive leukoencephalopathy","deafness, congenital, and adult-onset progressive leukoencephalopathy",NA,NA
MONDO:0010099,disease,http://purl.obolibrary.org/obo/MONDO_0010099,Tay-Sachs disease AB variant,Tay-Sachs disease AB variant,NA,NA
MONDO:0859304,disease,http://purl.obolibrary.org/obo/MONDO_0859304,"neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction","neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction",NA,NA
MONDO:0018996,disease,http://purl.obolibrary.org/obo/MONDO_0018996,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2","spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2",NA,NA
HGNC:16877,gene,https://identifiers.org/HGNC:16877,MFN2,mitofusin 2,CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF|MSL,"This gene encodes a mitochondrial membrane protein that participates in mitochondrial fusion and contributes to the maintenance and operation of the mitochondrial network. This protein is involved in the regulation of vascular smooth muscle cell proliferation, and it may play a role in the pathophysiology of obesity. Mutations in this gene cause Charcot-Marie-Tooth disease type 2A2, and hereditary motor and sensory neuropathy VI, which are both disorders of the peripheral nervous system. Defects in this gene have also been associated with early-onset stroke. Two transcript variants encoding the same protein have been identified. [provided by RefSeq, Jul 2008]."
MONDO:0012138,disease,http://purl.obolibrary.org/obo/MONDO_0012138,muscular dystrophy-dystroglycanopathy type B6,muscular dystrophy-dystroglycanopathy type B6,NA,NA
HP:0031993,phenotype,http://purl.obolibrary.org/obo/HP_0031993,Hoffmann sign,Hoffmann sign,NA,NA
HGNC:7419,gene,https://identifiers.org/HGNC:7419,MT-CO1,cytochrome c oxidase subunit I,COI|MTCO1,"Contributes to cytochrome-c oxidase activity. Predicted to be involved in electron transport coupled proton transport and mitochondrial electron transport, cytochrome c to oxygen. Part of mitochondrial respiratory chain complex III and mitochondrial respiratory chain complex IV. [provided by Alliance of Genome Resources, Apr 2022]"
MONDO:0021011,disease,http://purl.obolibrary.org/obo/MONDO_0021011,hereditary progressive chorea without dementia,hereditary progressive chorea without dementia,NA,NA
MONDO:0013373,disease,http://purl.obolibrary.org/obo/MONDO_0013373,dilated cardiomyopathy 1V,dilated cardiomyopathy 1V,NA,NA
MONDO:0007656,disease,http://purl.obolibrary.org/obo/MONDO_0007656,Gerstmann-Straussler-Scheinker syndrome,Gerstmann-Straussler-Scheinker syndrome,NA,NA
MONDO:0015025,disease,http://purl.obolibrary.org/obo/MONDO_0015025,"developmental and epileptic encephalopathy, 51","developmental and epileptic encephalopathy, 51",NA,NA
HGNC:10549,gene,https://identifiers.org/HGNC:10549,ATXN10,ataxin 10,ATX10|E46L|HUMEEP|SCA10,"This gene encodes a protein that may function in neuron survival, neuron differentiation, and neuritogenesis. These roles may be carried out via activation of the mitogen-activated protein kinase cascade. Expansion of an ATTCT repeat from 9-32 copies to 800-4500 copies in an intronic region of this locus has been associated with spinocerebellar ataxia, type 10. Alternatively spliced transcript variants have been described.[provided by RefSeq, Jul 2016]."
MONDO:0013625,disease,http://purl.obolibrary.org/obo/MONDO_0013625,Parkinson disease 17,Parkinson disease 17,NA,NA
MONDO:0008793,disease,http://purl.obolibrary.org/obo/MONDO_0008793,"angiomatosis, diffuse Corticomeningeal, of Divry and van Bogaert","angiomatosis, diffuse Corticomeningeal, of Divry and van Bogaert",NA,NA
MONDO:0971063,disease,http://purl.obolibrary.org/obo/MONDO_0971063,autosomal dominant dopa-responsive dystonia,autosomal dominant dopa-responsive dystonia,NA,NA
