target_id,target_name,target_iri,target_category,interaction_id,interaction_types,interaction_iri,drug_id,drug_name,drug_iri,drug_category,pm_ids,sources,score
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL258893,CHELERYTHRINE CHLORIDE,https://identifiers.org/chembl:CHEMBL258893,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL606167,CHEMBL:CHEMBL606167,https://identifiers.org/chembl:CHEMBL606167,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1477760,GRINIMIBINE,https://identifiers.org/chembl:CHEMBL1477760,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0002408,['inhibitor'],http://purl.obolibrary.org/obo/RO_0002408,ncit:C175078,GOSURANEMAB,https://identifiers.org/ncit:C175078,drug,[],['ChEMBL'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB17048,PLUMBAGIN,https://identifiers.org/drugbank:DB17048,drug,[],['DTC'],0.009126538209595372
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C1277,WORTMANNIN,https://identifiers.org/ncit:C1277,drug,[],['DTC'],0.004237321311597851
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:5293,HEXACHLOROPHENE,https://identifiers.org/rxcui:5293,drug,[],['DTC'],0.002893780407920483
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL133576,ACID BLUE 129,https://identifiers.org/chembl:CHEMBL133576,drug,[],['DTC'],0.006244473511828412
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL192627,CHLORANIL,https://identifiers.org/chembl:CHEMBL192627,drug,[],['DTC'],0.00790966644831599
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB02052,INDIRUBIN-3'-MONOXIME,https://identifiers.org/drugbank:DB02052,drug,[],['DTC'],0.006244473511828412
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB17038,NSC-663284,https://identifiers.org/drugbank:DB17038,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:1545982,CARBIDOPA ANHYDROUS,https://identifiers.org/rxcui:1545982,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL601618,CHEMBL:CHEMBL601618,https://identifiers.org/chembl:CHEMBL601618,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:5149,BROMOENOL LACTONE,https://identifiers.org/iuphar.ligand:5149,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:2198975,METHYLENE BLUE ANHYDROUS,https://identifiers.org/rxcui:2198975,drug,[],['DTC'],0.003206621533101076
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C75939,DIHYDROERGOCRISTINE MESYLATE,https://identifiers.org/ncit:C75939,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL486196,ANGUSTIBALIN,https://identifiers.org/chembl:CHEMBL486196,drug,[],['DTC'],0.01078590879315816
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL310934,CHEMBL:CHEMBL310934,https://identifiers.org/chembl:CHEMBL310934,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL528181,CHEMBL:CHEMBL528181,https://identifiers.org/chembl:CHEMBL528181,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL609606,CHEMBL:CHEMBL609606,https://identifiers.org/chembl:CHEMBL609606,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C83573,CALCIMYCIN,https://identifiers.org/ncit:C83573,drug,[],['DTC'],0.006244473511828412
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1989853,CHEMBL:CHEMBL1989853,https://identifiers.org/chembl:CHEMBL1989853,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C76761,DOCEBENONE,https://identifiers.org/ncit:C76761,drug,[],['DTC'],0.00741531229529624
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:4270,NPPB,https://identifiers.org/iuphar.ligand:4270,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:5917,AG 9,https://identifiers.org/iuphar.ligand:5917,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL601353,CHEMBL:CHEMBL601353,https://identifiers.org/chembl:CHEMBL601353,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB04459,"3,4-DICHLOROISOCOUMARIN",https://identifiers.org/drugbank:DB04459,drug,[],['DTC'],0.00790966644831599
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1613209,CEAROIN,https://identifiers.org/chembl:CHEMBL1613209,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL490355,SULFURETIN,https://identifiers.org/chembl:CHEMBL490355,drug,[],['DTC'],0.00741531229529624
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1371413,"2,3-DIHYDROXY-4-METHOXY-4'-ETHOXYBENZOPHENONE",https://identifiers.org/chembl:CHEMBL1371413,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL211670,CHEMBL:CHEMBL211670,https://identifiers.org/chembl:CHEMBL211670,drug,[],['DTC'],0.009126538209595372
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:3416,DIHYDROERGOCRISTINE,https://identifiers.org/rxcui:3416,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:7417,NIFEDIPINE,https://identifiers.org/rxcui:7417,drug,[],['DTC'],0.002118660655798925
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL339587,CHEMBL:CHEMBL339587,https://identifiers.org/chembl:CHEMBL339587,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:203180,EPINEPHRINE BITARTRATE,https://identifiers.org/rxcui:203180,drug,[],['DTC'],0.00697911745439646
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:114979,RABEPRAZOLE,https://identifiers.org/rxcui:114979,drug,[],['DTC'],0.004563269104797686
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL578905,CHEMBL:CHEMBL578905,https://identifiers.org/chembl:CHEMBL578905,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C1195,PICEATANNOL,https://identifiers.org/ncit:C1195,drug,[],['DTC'],0.005649761748797135
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL601385,CHEMBL:CHEMBL601385,https://identifiers.org/chembl:CHEMBL601385,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1518159,3-METHOXYCATECHOL,https://identifiers.org/chembl:CHEMBL1518159,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:8482,DECYNIUM 22,https://identifiers.org/iuphar.ligand:8482,drug,[],['DTC'],0.00515847811846695
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1402376,CHEMBL:CHEMBL1402376,https://identifiers.org/chembl:CHEMBL1402376,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB17024,CHELERYTHRINE,https://identifiers.org/drugbank:DB17024,drug,[],['DTC'],0.009887083060394987
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C466,EMODIN,https://identifiers.org/ncit:C466,drug,[],['DTC'],0.004563269104797686
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:40048,CARBOPLATIN,https://identifiers.org/rxcui:40048,drug,[],['DTC'],0.001379592985171393
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL78257,TYRPHOSTIN 51,https://identifiers.org/chembl:CHEMBL78257,drug,[],['DTC'],0.01318277741385998
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:9524,SULFASALAZINE,https://identifiers.org/rxcui:9524,drug,[],['DTC'],0.004943541530197494
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1606022,SAPPANONE A TRIMETHYL ETHER,https://identifiers.org/chembl:CHEMBL1606022,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:5163,CGP53353,https://identifiers.org/iuphar.ligand:5163,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL579105,CHEMBL:CHEMBL579105,https://identifiers.org/chembl:CHEMBL579105,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C352,CARUBICIN,https://identifiers.org/ncit:C352,drug,[],['DTC'],0.01318277741385998
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL227959,CHEMBL:CHEMBL227959,https://identifiers.org/chembl:CHEMBL227959,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL343002,CHEMBL:CHEMBL343002,https://identifiers.org/chembl:CHEMBL343002,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL582715,CHEMBL:CHEMBL582715,https://identifiers.org/chembl:CHEMBL582715,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1601846,CHEMBL:CHEMBL1601846,https://identifiers.org/chembl:CHEMBL1601846,drug,[],['DTC'],0.00515847811846695
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:271,&ALPHA;-ERGOCRYPTINE,https://identifiers.org/iuphar.ligand:271,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:8285,S(+)-APOMORPHINE,https://identifiers.org/iuphar.ligand:8285,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1520512,DEHYDROVARIABILIN,https://identifiers.org/chembl:CHEMBL1520512,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL578890,CHEMBL:CHEMBL578890,https://identifiers.org/chembl:CHEMBL578890,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL578294,CHEMBL:CHEMBL578294,https://identifiers.org/chembl:CHEMBL578294,drug,[],['DTC'],0.01977416612078997
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:4107,ETHACRIDINE LACTATE,https://identifiers.org/rxcui:4107,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:3431,AHPN,https://identifiers.org/iuphar.ligand:3431,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB17040,PD-169316,https://identifiers.org/drugbank:DB17040,drug,[],['DTC'],0.009887083060394987
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1322879,"2,3,4-TRIHYDROXY-4'-ETHOXYBENZOPHENONE",https://identifiers.org/chembl:CHEMBL1322879,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL51931,"9,10-PHENANTHRENEQUINONE",https://identifiers.org/chembl:CHEMBL51931,drug,[],['DTC'],0.004563269104797686
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:9260,RESERPINE,https://identifiers.org/rxcui:9260,drug,[],['DTC'],0.004563269104797686
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:1450910,CEFACLOR ANHYDROUS,https://identifiers.org/rxcui:1450910,drug,[],['DTC'],0.008474642623195703
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1257092,CHEMBL:CHEMBL1257092,https://identifiers.org/chembl:CHEMBL1257092,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL2181046,CHEMBL:CHEMBL2181046,https://identifiers.org/chembl:CHEMBL2181046,drug,[22913544],['DTC'],0.2372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL175266,CHEMBL:CHEMBL175266,https://identifiers.org/chembl:CHEMBL175266,drug,[],['DTC'],0.008474642623195703
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL580421,CHEMBL:CHEMBL580421,https://identifiers.org/chembl:CHEMBL580421,drug,[],['DTC'],0.01078590879315816
hgnc:6893,NA,NA,gene,RO:0002408,['inhibitor'],http://purl.obolibrary.org/obo/RO_0002408,ncit:C188522,POSDINEMAB,https://identifiers.org/ncit:C188522,drug,[],['ChEMBL'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:166551,RALOXIFENE HYDROCHLORIDE,https://identifiers.org/rxcui:166551,drug,[],['DTC'],0.002372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL494083,XANTHOANGELOL,https://identifiers.org/chembl:CHEMBL494083,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1334191,CHEMBL:CHEMBL1334191,https://identifiers.org/chembl:CHEMBL1334191,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL591137,CHEMBL:CHEMBL591137,https://identifiers.org/chembl:CHEMBL591137,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL313737,CHEMBL:CHEMBL313737,https://identifiers.org/chembl:CHEMBL313737,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:2667741,FISETIN,https://identifiers.org/rxcui:2667741,drug,[],['DTC'],0.009126538209595372
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL590691,CHEMBL:CHEMBL590691,https://identifiers.org/chembl:CHEMBL590691,drug,[],['DTC'],0.01977416612078997
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1256388,CYSTAMINE HYDROCHLORIDE,https://identifiers.org/chembl:CHEMBL1256388,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL601952,CHEMBL:CHEMBL601952,https://identifiers.org/chembl:CHEMBL601952,drug,[],['DTC'],0.01318277741385998
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C1831,SEMAXANIB,https://identifiers.org/ncit:C1831,drug,[],['DTC'],0.00697911745439646
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1436980,"4,4'-DIMETHOXYDALBERGIONE",https://identifiers.org/chembl:CHEMBL1436980,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:203197,PHENAZOPYRIDINE HYDROCHLORIDE,https://identifiers.org/rxcui:203197,drug,[],['DTC'],0.00741531229529624
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL15193,LAPACHOL,https://identifiers.org/chembl:CHEMBL15193,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:42837,P-AMINOHIPPURATE,https://identifiers.org/rxcui:42837,drug,[],['DTC'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL172439,SLAZINIC ACID,https://identifiers.org/chembl:CHEMBL172439,drug,[],['DTC'],0.005649761748797135
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL67535,CHEMBL:CHEMBL67535,https://identifiers.org/chembl:CHEMBL67535,drug,[],['DTC'],0.006244473511828412
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1374986,BISSALICYL FUMARATE,https://identifiers.org/chembl:CHEMBL1374986,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0002408,['inhibitor'],http://purl.obolibrary.org/obo/RO_0002408,ncit:C174727,TILAVONEMAB,https://identifiers.org/ncit:C174727,drug,[],['ChEMBL'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:2611,ROTTLERIN,https://identifiers.org/iuphar.ligand:2611,drug,[],['DTC'],0.009126538209595372
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:203182,HYDROXYZINE PAMOATE,https://identifiers.org/rxcui:203182,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL581044,CHEMBL:CHEMBL581044,https://identifiers.org/chembl:CHEMBL581044,drug,[],['DTC'],0.01318277741385998
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL19954,CHEMBL:CHEMBL19954,https://identifiers.org/chembl:CHEMBL19954,drug,[],['DTC'],0.00659138870692999
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL290914,EMODIC ACID,https://identifiers.org/chembl:CHEMBL290914,drug,[],['DTC'],0.009887083060394987
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL429095,CHEMBL:CHEMBL429095,https://identifiers.org/chembl:CHEMBL429095,drug,[],['DTC'],0.002372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,drugbank:DB05565,PBT-1033,https://identifiers.org/drugbank:DB05565,drug,[],['TTD'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL2094422,CHEMBL:CHEMBL2094422,https://identifiers.org/chembl:CHEMBL2094422,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1513686,12A-HYDROXY-5-DEOXYDEHYDROMUNDUSERONE,https://identifiers.org/chembl:CHEMBL1513686,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:1314411,PROPYLENE GLYCOL MONOSTEARATE,https://identifiers.org/rxcui:1314411,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C529,GOSSYPOL,https://identifiers.org/ncit:C529,drug,[],['DTC'],0.002471770765098747
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL310798,TYRPHOSTIN 25,https://identifiers.org/chembl:CHEMBL310798,drug,[],['DTC'],0.009887083060394987
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C1142,LAVENDUSTIN A,https://identifiers.org/ncit:C1142,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL77387,CHEMBL:CHEMBL77387,https://identifiers.org/chembl:CHEMBL77387,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL274921,CHEMBL:CHEMBL274921,https://identifiers.org/chembl:CHEMBL274921,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1368322,PARAROSANILINE,https://identifiers.org/chembl:CHEMBL1368322,drug,[],['DTC'],0.01078590879315816
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:2466730,ALLOXAN,https://identifiers.org/rxcui:2466730,drug,[],['DTC'],0.02966124918118496
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL586078,CHEMBL:CHEMBL586078,https://identifiers.org/chembl:CHEMBL586078,drug,[],['DTC'],0.05932249836236992
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:31819,NITAZOXANIDE,https://identifiers.org/rxcui:31819,drug,[],['DTC'],0.009887083060394987
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,rxcui:142433,DOXORUBICIN HYDROCHLORIDE,https://identifiers.org/rxcui:142433,drug,[],['DTC'],0.0008016553832752691
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL449081,AGROCLAVINE,https://identifiers.org/chembl:CHEMBL449081,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL536375,CHEMBL:CHEMBL536375,https://identifiers.org/chembl:CHEMBL536375,drug,[],['DTC'],0.03954833224157995
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL546576,CHEMBL:CHEMBL546576,https://identifiers.org/chembl:CHEMBL546576,drug,[],['DTC'],0.1186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,iuphar.ligand:5193,GF109203X,https://identifiers.org/iuphar.ligand:5193,drug,[],['DTC'],0.01483062459059248
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL55814,ATHRAQUINONES A,https://identifiers.org/chembl:CHEMBL55814,drug,[],['DTC'],0.01186449967247398
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,ncit:C61936,SARCOLYSIN,https://identifiers.org/ncit:C61936,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL1386,TRANSPLATIN,https://identifiers.org/chembl:CHEMBL1386,drug,[],['DTC'],0.0169492852463914
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL600747,CHEMBL:CHEMBL600747,https://identifiers.org/chembl:CHEMBL600747,drug,[],['DTC'],0.02372899934494796
hgnc:6893,NA,NA,gene,RO:0011002,NA,http://purl.obolibrary.org/obo/RO_0011002,chembl:CHEMBL607309,CHEMBL:CHEMBL607309,https://identifiers.org/chembl:CHEMBL607309,drug,[],['DTC'],0.01318277741385998
