id,semantic_groups,uri,preflabel,name,synonyms,description
MONDO:0008444,disease,http://purl.obolibrary.org/obo/MONDO_0008444,"spastic paraplegia, optic atrophy, and dementia","spastic paraplegia, optic atrophy, and dementia",NA,NA
MONDO:0019569,disease,http://purl.obolibrary.org/obo/MONDO_0019569,Cockayne syndrome type 1,Cockayne syndrome type 1,NA,NA
HGNC:14203,gene,https://identifiers.org/HGNC:14203,JPH3,junctophilin 3,CAGL237|HDL2|JP-3|JP3|TNRC22,"Junctional complexes between the plasma membrane and endoplasmic/sarcoplasmic reticulum are a common feature of all excitable cell types and mediate cross talk between cell surface and intracellular ion channels. The protein encoded by this gene is a component of junctional complexes and is composed of a C-terminal hydrophobic segment spanning the endoplasmic/sarcoplasmic reticulum membrane and a remaining cytoplasmic domain that shows specific affinity for the plasma membrane. CAG/CTG repeat expansion from normally 6-28 repeats to 40-59 repeats in the 3' UTR of this gene have been associated with Huntington disease-like 2 (HDL2). This gene is a member of the junctophilin gene family. Alternatively spliced transcript variants have been described for this gene. [provided by RefSeq, Jul 2016]."
HGNC:7883,gene,https://identifiers.org/HGNC:7883,NOTCH3,notch receptor 3,CADASIL|CADASIL1|CARASIL1|CASIL|FPLD1|IMF2|LMNS,"This gene encodes the third discovered human homologue of the Drosophilia melanogaster type I membrane protein notch. In Drosophilia, notch interaction with its cell-bound ligands (delta, serrate) establishes an intercellular signalling pathway that plays a key role in neural development. Homologues of the notch-ligands have also been identified in human, but precise interactions between these ligands and the human notch homologues remains to be determined. Mutations in NOTCH3 have been identified as the underlying cause of cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL). [provided by RefSeq, Jul 2008]."
HGNC:15559,gene,https://identifiers.org/HGNC:15559,CHCHD10,coiled-coil-helix-coiled-coil-helix domain containing 10,C22orf16|FTDALS2|IMMD|MIX17A|N27C7-4|SMAJ,"This gene encodes a mitochondrial protein that is enriched at cristae junctions in the intermembrane space. It may play a role in cristae morphology maintenance or oxidative phosphorylation. Mutations in this gene cause frontotemporal dementia and/or amyotrophic lateral sclerosis-2. Alternative splicing of this gene results in multiple transcript variants. Related pseudogenes have been identified on chromosomes 7 and 19. [provided by RefSeq, Aug 2014]."
MONDO:0010997,disease,http://purl.obolibrary.org/obo/MONDO_0010997,"supranuclear palsy, progressive, 1","supranuclear palsy, progressive, 1",NA,NA
MONDO:0014204,disease,http://purl.obolibrary.org/obo/MONDO_0014204,"basal ganglia calcification, idiopathic, 5","basal ganglia calcification, idiopathic, 5",NA,NA
MONDO:0017946,disease,http://purl.obolibrary.org/obo/MONDO_0017946,"ABeta amyloidosis, Iowa type","ABeta amyloidosis, Iowa type",NA,NA
MONDO:0010691,disease,http://purl.obolibrary.org/obo/MONDO_0010691,Norrie disease,Norrie disease,NA,NA
MONDO:0007104,disease,http://purl.obolibrary.org/obo/MONDO_0007104,amyotrophic lateral sclerosis-parkinsonism-dementia complex,amyotrophic lateral sclerosis-parkinsonism-dementia complex,NA,NA
MONDO:0008200,disease,http://purl.obolibrary.org/obo/MONDO_0008200,autosomal dominant Parkinson disease 1,autosomal dominant Parkinson disease 1,NA,NA
MONDO:0009463,disease,http://purl.obolibrary.org/obo/MONDO_0009463,"internal carotid arteries, hypoplasia of","internal carotid arteries, hypoplasia of",NA,NA
HGNC:8800,gene,https://identifiers.org/HGNC:8800,PDGFB,platelet derived growth factor subunit B,IBGC5|PDGF-2|PDGF2|SIS|SSV|c-sis,"This gene encodes a member of the protein family comprised of both platelet-derived growth factors (PDGF) and vascular endothelial growth factors (VEGF). The encoded preproprotein is proteolytically processed to generate platelet-derived growth factor subunit B, which can homodimerize, or alternatively, heterodimerize with the related platelet-derived growth factor subunit A. These proteins bind and activate PDGF receptor tyrosine kinases, which play a role in a wide range of developmental processes. Mutations in this gene are associated with meningioma. Reciprocal translocations between chromosomes 22 and 17, at sites where this gene and that for collagen type 1, alpha 1 are located, are associated with dermatofibrosarcoma protuberans, a rare skin tumor. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2015]."
MONDO:0008758,disease,http://purl.obolibrary.org/obo/MONDO_0008758,mitochondrial DNA depletion syndrome 4a,mitochondrial DNA depletion syndrome 4a,NA,NA
MONDO:0800306,disease,http://purl.obolibrary.org/obo/MONDO_0800306,myoclonic epilepsy of Lafora 2,myoclonic epilepsy of Lafora 2,NA,NA
HGNC:2074,gene,https://identifiers.org/HGNC:2074,CLN3,"CLN3 lysosomal/endosomal transmembrane protein, battenin",BTN1|BTS|JNCL|SLC29B1,"This gene encodes a protein that is involved in lysosomal function. Mutations in this, as well as other neuronal ceroid-lipofuscinosis (CLN) genes, cause neurodegenerative diseases commonly known as Batten disease or collectively known as neuronal ceroid lipofuscinoses (NCLs). Many alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Jul 2008]."
MONDO:0011703,disease,http://purl.obolibrary.org/obo/MONDO_0011703,spongiform encephalopathy with neuropsychiatric features,spongiform encephalopathy with neuropsychiatric features,NA,NA
HGNC:9039,gene,https://identifiers.org/HGNC:9039,PLA2G6,phospholipase A2 group VI,CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta,"The protein encoded by this gene is an A2 phospholipase, a class of enzyme that catalyzes the release of fatty acids from phospholipids. The encoded protein may play a role in phospholipid remodelling, arachidonic acid release, leukotriene and prostaglandin synthesis, fas-mediated apoptosis, and transmembrane ion flux in glucose-stimulated B-cells. Several transcript variants encoding multiple isoforms have been described, but the full-length nature of only three of them have been determined to date. [provided by RefSeq, Dec 2010]."
HGNC:3775,gene,https://identifiers.org/HGNC:3775,FMR1,FMR1 intronic transcript 1,FMR1,NA
MONDO:0010773,disease,http://purl.obolibrary.org/obo/MONDO_0010773,mitochondrial myopathy with diabetes,mitochondrial myopathy with diabetes,NA,NA
HGNC:3999,gene,https://identifiers.org/HGNC:3999,FTL,ferritin light chain,FTL1|LFTD|NBIA3,"This gene encodes the light subunit of the ferritin protein. Ferritin is the major intracellular iron storage protein in prokaryotes and eukaryotes. It is composed of 24 subunits of the heavy and light ferritin chains. Variation in ferritin subunit composition may affect the rates of iron uptake and release in different tissues. A major function of ferritin is the storage of iron in a soluble and nontoxic state. Defects in this light chain ferritin gene are associated with several neurodegenerative diseases and hyperferritinemia-cataract syndrome. This gene has multiple pseudogenes. [provided by RefSeq, Jul 2008]."
HGNC:7154,gene,https://identifiers.org/HGNC:7154,MME,matrix metallopeptidase 12,HME|ME|MME|MMP-12,"This gene encodes a member of the peptidase M10 family of matrix metalloproteinases (MMPs). Proteins in this family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. The encoded preproprotein is proteolytically processed to generate the mature protease. This protease degrades soluble and insoluble elastin. This gene may play a role in aneurysm formation and mutations in this gene are associated with lung function and chronic obstructive pulmonary disease (COPD). This gene is part of a cluster of MMP genes on chromosome 11. [provided by RefSeq, Jan 2016]."
MONDO:0011006,disease,http://purl.obolibrary.org/obo/MONDO_0011006,hereditary spastic paraplegia 9A,hereditary spastic paraplegia 9A,NA,NA
HGNC:2077,gene,https://identifiers.org/HGNC:2077,CLN6,CLN6 transmembrane ER protein,CLN4A|CLN6A|HsT18960|nclf,"This gene is one of eight which have been associated with neuronal ceroid lipofuscinoses (NCL). Also referred to as Batten disease, NCL comprises a class of autosomal recessive, neurodegenerative disorders affecting children. The genes responsible likely encode proteins involved in the degradation of post-translationally modified proteins in lysosomes. The primary defect in NCL disorders is thought to be associated with lysosomal storage function. [provided by RefSeq, Oct 2008]."
HGNC:11571,gene,https://identifiers.org/HGNC:11571,TARDBP,TAR DNA binding protein,ALS10|TDP-43,"HIV-1, the causative agent of acquired immunodeficiency syndrome (AIDS), contains an RNA genome that produces a chromosomally integrated DNA during the replicative cycle. Activation of HIV-1 gene expression by the transactivator Tat is dependent on an RNA regulatory element (TAR) located downstream of the transcription initiation site. The protein encoded by this gene is a transcriptional repressor that binds to chromosomally integrated TAR DNA and represses HIV-1 transcription. In addition, this protein regulates alternate splicing of the CFTR gene. A similar pseudogene is present on chromosome 20. [provided by RefSeq, Jul 2008]."
MONDO:0014742,disease,http://purl.obolibrary.org/obo/MONDO_0014742,"Parkinson disease 22, autosomal dominant","Parkinson disease 22, autosomal dominant",NA,NA
HGNC:9476,gene,https://identifiers.org/HGNC:9476,HTRA1,HtrA serine peptidase 1,ARMD7|CADASIL2|CARASIL|CARASIL2|HtrA|L56|ORF480|PRSS11,"This gene encodes a member of the trypsin family of serine proteases. This protein is a secreted enzyme that is proposed to regulate the availability of insulin-like growth factors (IGFs) by cleaving IGF-binding proteins. It has also been suggested to be a regulator of cell growth. Variations in the promoter region of this gene are the cause of susceptibility to age-related macular degeneration type 7. [provided by RefSeq, Jul 2008]."
HGNC:14537,gene,https://identifiers.org/HGNC:14537,NPC2,NPC intracellular cholesterol transporter 2,EDDM1|HE1,"This gene encodes a protein containing a lipid recognition domain. The encoded protein may function in regulating the transport of cholesterol through the late endosomal/lysosomal system. Mutations in this gene have been associated with Niemann-Pick disease, type C2 and frontal lobe atrophy. [provided by RefSeq, Jul 2008]."
MONDO:0017276,disease,http://purl.obolibrary.org/obo/MONDO_0017276,frontotemporal dementia,frontotemporal dementia,NA,NA
MONDO:0100156,disease,http://purl.obolibrary.org/obo/MONDO_0100156,Imerslund-Grasbeck syndrome type 1,Imerslund-Grasbeck syndrome type 1,NA,NA
HGNC:9352,gene,https://identifiers.org/HGNC:9352,PRDX1,peroxiredoxin 1,MSP23|NKEF-A|NKEFA|PAG|PAGA|PAGB|PRX1|PRXI|TDPX2,"This gene encodes a member of the peroxiredoxin family of antioxidant enzymes, which reduce hydrogen peroxide and alkyl hydroperoxides. The encoded protein may play an antioxidant protective role in cells, and may contribute to the antiviral activity of CD8(+) T-cells. This protein may have a proliferative effect and play a role in cancer development or progression. Four transcript variants encoding the same protein have been identified for this gene. [provided by RefSeq, Jan 2011]."
HGNC:7106,gene,https://identifiers.org/HGNC:7106,ATXN3,ataxin 3,AT3|ATX3|JOS|MJD|MJD1|SCA3,"Machado-Joseph disease, also known as spinocerebellar ataxia-3, is an autosomal dominant neurologic disorder. The protein encoded by this gene contains (CAG)n repeats in the coding region, and the expansion of these repeats from the normal 12-44 to 52-86 is one cause of Machado-Joseph disease. There is a negative correlation between the age of onset and CAG repeat numbers. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Jul 2016]."
MONDO:0009852,disease,http://purl.obolibrary.org/obo/MONDO_0009852,hereditary intrinsic factor deficiency,hereditary intrinsic factor deficiency,NA,NA
MONDO:0009830,disease,http://purl.obolibrary.org/obo/MONDO_0009830,parkinsonian-pyramidal syndrome,parkinsonian-pyramidal syndrome,NA,NA
MONDO:0013132,disease,http://purl.obolibrary.org/obo/MONDO_0013132,hereditary spastic paraplegia 36,hereditary spastic paraplegia 36,NA,NA
MONDO:0010382,disease,http://purl.obolibrary.org/obo/MONDO_0010382,fragile X-associated tremor/ataxia syndrome,fragile X-associated tremor/ataxia syndrome,NA,NA
MONDO:0014975,disease,http://purl.obolibrary.org/obo/MONDO_0014975,autosomal recessive spastic paraplegia type 78,autosomal recessive spastic paraplegia type 78,NA,NA
HGNC:29478,gene,https://identifiers.org/HGNC:29478,ROGDI,rogdi atypical leucine zipper,KTZS|RAV2|ROGD1,"This gene encodes a protein of unknown function. Loss-of-function mutation in this gene cause Kohlschutter-Tonz syndrome. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Mar 2012]"
MONDO:0008307,disease,http://purl.obolibrary.org/obo/MONDO_0008307,"presenile dementia, Kraepelin type","presenile dementia, Kraepelin type",NA,NA
MONDO:0027694,disease,http://purl.obolibrary.org/obo/MONDO_0027694,amyotrophic lateral sclerosis type 23,amyotrophic lateral sclerosis type 23,NA,NA
MONDO:0004976,disease,http://purl.obolibrary.org/obo/MONDO_0004976,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,NA,NA
MONDO:0009610,disease,http://purl.obolibrary.org/obo/MONDO_0009610,3-methylglutaconic aciduria type 1,3-methylglutaconic aciduria type 1,NA,NA
MONDO:0008935,disease,http://purl.obolibrary.org/obo/MONDO_0008935,cerebellar ataxia-hypogonadism syndrome,cerebellar ataxia-hypogonadism syndrome,NA,NA
MONDO:0009698,disease,http://purl.obolibrary.org/obo/MONDO_0009698,Unverricht-Lundborg syndrome,Unverricht-Lundborg syndrome,NA,NA
HGNC:9508,gene,https://identifiers.org/HGNC:9508,PSEN1,presenilin 1,ACNINV3|AD3|CMD1U|FAD|PS-1|PS1|PSNL1|S182,"Alzheimer's disease (AD) patients with an inherited form of the disease carry mutations in the presenilin proteins (PSEN1; PSEN2) or in the amyloid precursor protein (APP). These disease-linked mutations result in increased production of the longer form of amyloid-beta (main component of amyloid deposits found in AD brains). Presenilins are postulated to regulate APP processing through their effects on gamma-secretase, an enzyme that cleaves APP. Also, it is thought that the presenilins are involved in the cleavage of the Notch receptor, such that they either directly regulate gamma-secretase activity or themselves are protease enzymes. Several alternatively spliced transcript variants encoding different isoforms have been identified for this gene, the full-length nature of only some have been determined. [provided by RefSeq, Aug 2008]."
MONDO:0011330,disease,http://purl.obolibrary.org/obo/MONDO_0011330,spinocerebellar ataxia type 10,spinocerebellar ataxia type 10,NA,NA
HGNC:7489,gene,https://identifiers.org/HGNC:7489,MT-TK,tRNA-Lys,MTTK,NA
HGNC:11825,gene,https://identifiers.org/HGNC:11825,NKX2-1,NK2 homeobox 1,BCH|BHC|NK-2|NKX2.1|NKX2A|NMTC1|T/EBP|TEBP|TITF1|TTF-1|TTF1,"This gene encodes a protein initially identified as a thyroid-specific transcription factor. The encoded protein binds to the thyroglobulin promoter and regulates the expression of thyroid-specific genes but has also been shown to regulate the expression of genes involved in morphogenesis. Mutations and deletions in this gene are associated with benign hereditary chorea, choreoathetosis, congenital hypothyroidism, and neonatal respiratory distress, and may be associated with thyroid cancer. Multiple transcript variants encoding different isoforms have been found for this gene. This gene shares the symbol/alias 'TTF1' with another gene, transcription termination factor 1, which plays a role in ribosomal gene transcription. [provided by RefSeq, Feb 2014]."
HGNC:2858,gene,https://identifiers.org/HGNC:2858,DGUOK,deoxyguanosine kinase,MTDPS3|NCPH|NCPH1|PEOB4|dGK,"In mammalian cells, the phosphorylation of purine deoxyribonucleosides is mediated predominantly by two deoxyribonucleoside kinases, cytosolic deoxycytidine kinase and mitochondrial deoxyguanosine kinase. The protein encoded by this gene is responsible for phosphorylation of purine deoxyribonucleosides in the mitochondrial matrix. In addition, this protein phosphorylates several purine deoxyribonucleoside analogs used in the treatment of lymphoproliferative disorders, and this phosphorylation is critical for the effectiveness of the analogs. Alternative splice variants encoding different protein isoforms have been described for this gene. [provided by RefSeq, Jul 2008]."
MONDO:0018868,disease,http://purl.obolibrary.org/obo/MONDO_0018868,metachromatic leukodystrophy,metachromatic leukodystrophy,NA,NA
MONDO:0011613,disease,http://purl.obolibrary.org/obo/MONDO_0011613,autosomal recessive early-onset Parkinson disease 6,autosomal recessive early-onset Parkinson disease 6,NA,NA
MONDO:0010787,disease,http://purl.obolibrary.org/obo/MONDO_0010787,Kearns-Sayre syndrome,Kearns-Sayre syndrome,NA,NA
MONDO:0007433,disease,http://purl.obolibrary.org/obo/MONDO_0007433,dementia/parkinsonism with non-Alzheimer amyloid plaques,dementia/parkinsonism with non-Alzheimer amyloid plaques,NA,NA
MONDO:0019977,disease,http://purl.obolibrary.org/obo/MONDO_0019977,parkinsonism with dementia of Guadeloupe,parkinsonism with dementia of Guadeloupe,NA,NA
MONDO:0014640,disease,http://purl.obolibrary.org/obo/MONDO_0014640,frontotemporal dementia and/or amyotrophic lateral sclerosis 3,frontotemporal dementia and/or amyotrophic lateral sclerosis 3,NA,NA
MONDO:0016562,disease,http://purl.obolibrary.org/obo/MONDO_0016562,progressive supranuclear palsy-pure akinesia with gait freezing syndrome,progressive supranuclear palsy-pure akinesia with gait freezing syndrome,NA,NA
MONDO:0016594,disease,http://purl.obolibrary.org/obo/MONDO_0016594,superficial siderosis,superficial siderosis,NA,NA
MONDO:0030805,disease,http://purl.obolibrary.org/obo/MONDO_0030805,spinocerebellar ataxia 49,spinocerebellar ataxia 49,NA,NA
MONDO:0009281,disease,http://purl.obolibrary.org/obo/MONDO_0009281,glutaryl-CoA dehydrogenase deficiency,glutaryl-CoA dehydrogenase deficiency,NA,NA
MONDO:0014178,disease,http://purl.obolibrary.org/obo/MONDO_0014178,inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2,inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2,NA,NA
HGNC:7491,gene,https://identifiers.org/HGNC:7491,MT-TL2,tRNA-Leu,MTTL2,NA
MONDO:0008458,disease,http://purl.obolibrary.org/obo/MONDO_0008458,spinocerebellar ataxia type 2,spinocerebellar ataxia type 2,NA,NA
HGNC:11138,gene,https://identifiers.org/HGNC:11138,SNCA,synuclein alpha,NACP|PARK1|PARK4|PD1,"Alpha-synuclein is a member of the synuclein family, which also includes beta- and gamma-synuclein. Synucleins are abundantly expressed in the brain and alpha- and beta-synuclein inhibit phospholipase D2 selectively. SNCA may serve to integrate presynaptic signaling and membrane trafficking. Defects in SNCA have been implicated in the pathogenesis of Parkinson disease. SNCA peptides are a major component of amyloid plaques in the brains of patients with Alzheimer's disease. Alternatively spliced transcripts encoding different isoforms have been identified for this gene. [provided by RefSeq, Feb 2016]."
MONDO:0014899,disease,http://purl.obolibrary.org/obo/MONDO_0014899,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4","progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4",NA,NA
HGNC:12509,gene,https://identifiers.org/HGNC:12509,UBQLN2,ubiquilin 2,ALS15|CHAP1|DSK2|HRIHFB2157|N4BP4|PLIC2,"This gene encodes an ubiquitin-like protein (ubiquilin) that shares high degree of similarity with related products in yeast, rat and frog. Ubiquilins contain a N-terminal ubiquitin-like domain and a C-terminal ubiquitin-associated domain. They physically associate with both proteasomes and ubiquitin ligases; and thus, are thought to functionally link the ubiquitination machinery to the proteasome to affect in vivo protein degradation. This ubiquilin has also been shown to bind the ATPase domain of the Hsp70-like Stch protein. [provided by RefSeq, Oct 2009]."
MONDO:0010829,disease,http://purl.obolibrary.org/obo/MONDO_0010829,CARASIL syndrome,CARASIL syndrome,NA,NA
MONDO:0011930,disease,http://purl.obolibrary.org/obo/MONDO_0011930,"epilepsy, familial adult myoclonic, 2","epilepsy, familial adult myoclonic, 2",NA,NA
MONDO:0010100,disease,http://purl.obolibrary.org/obo/MONDO_0010100,Tay-Sachs disease,Tay-Sachs disease,NA,NA
HGNC:2584,gene,https://identifiers.org/HGNC:2584,CYLD,CYLD lysine 63 deubiquitinase,BRSS|CDMT|CYLD1|CYLDI|EAC|FTDALS8|MFT|MFT1|SBS|TEM|USPL2,"This gene is encodes a cytoplasmic protein with three cytoskeletal-associated protein-glycine-conserved (CAP-GLY) domains that functions as a deubiquitinating enzyme. Mutations in this gene have been associated with cylindromatosis, multiple familial trichoepithelioma, and Brooke-Spiegler syndrome. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]."
MONDO:0013737,disease,http://purl.obolibrary.org/obo/MONDO_0013737,hereditary spastic paraplegia 46,hereditary spastic paraplegia 46,NA,NA
HGNC:18986,gene,https://identifiers.org/HGNC:18986,GBA2,glucosylceramidase beta 2,AD035|NLGase|SPG46,"This gene encodes a microsomal beta-glucosidase that catalyzes the hydrolysis of bile acid 3-O-glucosides as endogenous compounds. Studies to determine subcellular localization of this protein in the liver indicated that the enzyme was mainly enriched in the microsomal fraction where it appeared to be confined to the endoplasmic reticulum. This putative transmembrane protein is thought to play a role in carbohydrate transport and metabolism. [provided by RefSeq, Jul 2008]."
HGNC:5033,gene,https://identifiers.org/HGNC:5033,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|OPMD2|RNPA2|SNRPB1,"This gene belongs to the A/B subfamily of ubiquitously expressed heterogeneous nuclear ribonucleoproteins (hnRNPs). The hnRNPs are RNA binding proteins and they complex with heterogeneous nuclear RNA (hnRNA). These proteins are associated with pre-mRNAs in the nucleus and appear to influence pre-mRNA processing and other aspects of mRNA metabolism and transport. While all of the hnRNPs are present in the nucleus, some seem to shuttle between the nucleus and the cytoplasm. The hnRNP proteins have distinct nucleic acid binding properties. The protein encoded by this gene has two repeats of quasi-RRM domains that bind to RNAs. This gene has been described to generate two alternatively spliced transcript variants which encode different isoforms. [provided by RefSeq, Jul 2008]."
HGNC:1160,gene,https://identifiers.org/HGNC:1160,TWNK,twinkle mtDNA helicase,ATXN8|C10orf2|IOSCA|MTDPS7|PEO|PEO1|PEOA3|PRLTS5|SANDO|SCA8|TWINL,"This gene encodes a hexameric DNA helicase which unwinds short stretches of double-stranded DNA in the 5' to 3' direction and, along with mitochondrial single-stranded DNA binding protein and mtDNA polymerase gamma, is thought to play a key role in mtDNA replication. The protein localizes to the mitochondrial matrix and mitochondrial nucleoids. Mutations in this gene cause infantile onset spinocerebellar ataxia (IOSCA) and progressive external ophthalmoplegia (PEO) and are also associated with several mitochondrial depletion syndromes. Alternative splicing results in multiple transcript variants encoding distinct isoforms.[provided by RefSeq, Aug 2009]."
HGNC:7497,gene,https://identifiers.org/HGNC:7497,MT-TS1,tRNA-Ser,MTTS1,NA
MONDO:0014004,disease,http://purl.obolibrary.org/obo/MONDO_0014004,"basal ganglia calcification, idiopathic, 4","basal ganglia calcification, idiopathic, 4",NA,NA
HGNC:16499,gene,https://identifiers.org/HGNC:16499,RAB39B,"RAB39B, member RAS oncogene family",BGMR|MRX72|WSMN|WSN|XLID72,"This gene encodes a member of the Rab family of proteins. Rab proteins are small GTPases that are involved in vesicular trafficking. Mutations in this gene are associated with X-linked cognitive disability. [provided by RefSeq, Aug 2013]."
MONDO:0014395,disease,http://purl.obolibrary.org/obo/MONDO_0014395,frontotemporal dementia and/or amyotrophic lateral sclerosis 2,frontotemporal dementia and/or amyotrophic lateral sclerosis 2,NA,NA
HGNC:4367,gene,https://identifiers.org/HGNC:4367,GM2A,ganglioside GM2 activator,GM2-AP|GM2AP|SAP-3,"This gene encodes a small glycolipid transport protein which acts as a substrate specific co-factor for the lysosomal enzyme beta-hexosaminidase A. Beta-hexosaminidase A, together with GM2 ganglioside activator, catalyzes the degradation of the ganglioside GM2, and other molecules containing terminal N-acetyl hexosamines. Mutations in this gene result in GM2-gangliosidosis type AB or the AB variant of Tay-Sachs disease. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2009]."
MONDO:0008963,disease,http://purl.obolibrary.org/obo/MONDO_0008963,Chediak-Higashi syndrome,Chediak-Higashi syndrome,NA,NA
MONDO:0007656,disease,http://purl.obolibrary.org/obo/MONDO_0007656,Gerstmann-Straussler-Scheinker syndrome,Gerstmann-Straussler-Scheinker syndrome,NA,NA
MONDO:0018006,disease,http://purl.obolibrary.org/obo/MONDO_0018006,adult-onset distal myopathy due to VCP mutation,adult-onset distal myopathy due to VCP mutation,NA,NA
MONDO:0011887,disease,http://purl.obolibrary.org/obo/MONDO_0011887,"cataract, congenital, with mental impairment and dentate gyrus atrophy","cataract, congenital, with mental impairment and dentate gyrus atrophy",NA,NA
MONDO:0010030,disease,http://purl.obolibrary.org/obo/MONDO_0010030,Sjogren syndrome,Sjogren syndrome,NA,NA
MONDO:0007403,disease,http://purl.obolibrary.org/obo/MONDO_0007403,inherited Creutzfeldt-Jakob disease,inherited Creutzfeldt-Jakob disease,NA,NA
MONDO:0019037,disease,http://purl.obolibrary.org/obo/MONDO_0019037,progressive supranuclear palsy,progressive supranuclear palsy,NA,NA
HGNC:2548,gene,https://identifiers.org/HGNC:2548,CUBN,cubilin,IFCR|IGS|IGS1|MGA1|gp280,"Cubilin (CUBN) acts as a receptor for intrinsic factor-vitamin B12 complexes. The role of receptor is supported by the presence of 27 CUB domains. Cubulin is located within the epithelium of intestine and kidney. Mutations in CUBN may play a role in autosomal recessive megaloblastic anemia. [provided by RefSeq, Jul 2008]."
MONDO:0100212,disease,http://purl.obolibrary.org/obo/MONDO_0100212,IFAP syndrome,IFAP syndrome,NA,NA
MONDO:0018637,disease,http://purl.obolibrary.org/obo/MONDO_0018637,familial chylomicronemia syndrome,familial chylomicronemia syndrome,NA,NA
MONDO:0009267,disease,http://purl.obolibrary.org/obo/MONDO_0009267,Gaucher disease type III,Gaucher disease type III,NA,NA
MONDO:0009897,disease,http://purl.obolibrary.org/obo/MONDO_0009897,adult polyglucosan body disease,adult polyglucosan body disease,NA,NA
MONDO:0007493,disease,http://purl.obolibrary.org/obo/MONDO_0007493,torsion dystonia 4,torsion dystonia 4,NA,NA
HGNC:2531,gene,https://identifiers.org/HGNC:2531,CTSF,cathepsin F,CATSF|CLN13,"Cathepsins are papain family cysteine proteinases that represent a major component of the lysosomal proteolytic system. Cathepsins generally contain a signal sequence, followed by a propeptide and then a catalytically active mature region. The very long (251 amino acid residues) proregion of the cathepsin F precursor contains a C-terminal domain similar to the pro-segment of cathepsin L-like enzymes, a 50-residue flexible linker peptide, and an N-terminal domain predicted to adopt a cystatin-like fold. The cathepsin F proregion is unique within the papain family cysteine proteases in that it contains this additional N-terminal segment predicted to share structural similarities with cysteine protease inhibitors of the cystatin superfamily. This cystatin-like domain contains some of the elements known to be important for inhibitory activity. CTSF encodes a predicted protein of 484 amino acids which contains a 19 residue signal peptide. Cathepsin F contains five potential N-glycosylation sites, and it may be targeted to the endosomal/lysosomal compartment via the mannose 6-phosphate receptor pathway. The cathepsin F gene is ubiquitously expressed, and it maps to chromosome 11q13, close to the gene encoding cathepsin W. [provided by RefSeq, Jul 2008]."
MONDO:0019160,disease,http://purl.obolibrary.org/obo/MONDO_0019160,primary progressive freezing gait,primary progressive freezing gait,NA,NA
MONDO:0044332,disease,http://purl.obolibrary.org/obo/MONDO_0044332,childhood-onset benign chorea with striatal involvement,childhood-onset benign chorea with striatal involvement,NA,NA
HGNC:13993,gene,https://identifiers.org/HGNC:13993,PRDM8,PR/SET domain 8,EPM10|KMT8D|PFM5,"This gene encodes a protein that belongs to a conserved family of histone methyltransferases that predominantly act as negative regulators of transcription. The encoded protein contains an N-terminal Su(var)3-9, Enhancer-of-zeste, and Trithorax (SET) domain and a double zinc-finger domain. Knockout of this gene in mouse results in mistargeting by neurons of the dorsal telencephalon, abnormal itch-like behavior, and impaired differentiation of rod bipolar cells. In humans, the protein has been shown to interact with the phosphatase laforin and the ubiquitin ligase malin, which regulate glycogen construction in the cytoplasm. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2016]."
HGNC:3439,gene,https://identifiers.org/HGNC:3439,ERCC8,"ERCC excision repair 8, CSA ubiquitin ligase complex subunit",CKN1|CSA|UVSS2,"This gene encodes a WD repeat protein, which interacts with Cockayne syndrome type B (CSB) protein and with p44 protein, a subunit of the RNA polymerase II transcription factor IIH. Mutations in this gene have been identified in patients with hereditary disease Cockayne syndrome (CS). CS cells are abnormally sensitive to ultraviolet radiation and are defective in the repair of transcriptionally active genes. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Mar 2014]."
MONDO:0008243,disease,http://purl.obolibrary.org/obo/MONDO_0008243,Pick disease,Pick disease,NA,NA
MONDO:0011397,disease,http://purl.obolibrary.org/obo/MONDO_0011397,"autosomal dominant cerebellar ataxia, deafness and narcolepsy","autosomal dominant cerebellar ataxia, deafness and narcolepsy",NA,NA
